"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"217","UPSTON, Louise","National Party",2017,"Taupo",0.631121562,0.641827817866076,0.59535218259523,0.678922688002779,0.9998
"218","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Taupo",0.049054676,0.0926251725531738,0.031518265676192,0.204940737080403,2e-04
"219","PEDERSEN, Stuart","ACT",2017,"Tauranga",0.004199529,0.000484905483424565,0.000100132477589367,0.0025238665415433,0
"220","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Tauranga",0.059817679,0.0695811275026805,0.060630363477422,0.0801078481746347,0
"221","TINETTI, Jan","Labour Party",2017,"Tauranga",0.161220936,0.187244614594834,0.163627317409429,0.221217199916322,0
"222","BRIDGES, Simon","National Party",2017,"Tauranga",0.568780088,0.61020722991795,0.564823423635967,0.651202079990464,0.9952
"223","MITCHELL, Clayton","New Zealand First Party",2017,"Tauranga",0.160708799,0.207913861650774,0.0733744996676716,0.401665495849226,0.0048
"224","GHAHRAMAN, Golriz","Green Party",2017,"Te Atatu",0.050264276,0.0682787027082798,0.060148989438814,0.0767357916776459,0
"225","TWYFORD, Phil","Labour Party",2017,"Te Atatu",0.487408022,0.420941636588747,0.383833912060309,0.449233717015082,0.7224
"226","NGARO, Alfred","National Party",2017,"Te Atatu",0.399937817,0.404479590746398,0.362102746689578,0.436982284607125,0.2776
"227","PERLEY, Chris","Green Party",2017,"Tukituki",0.061132693,0.0752263245876043,0.0662176519826076,0.0853420252389156,0
"228","LORCK, Anna","Labour Party",2017,"Tukituki",0.341545696,0.304145814029098,0.270665706391573,0.338243879983331,0
"229","YULE, Lawrence","National Party",2017,"Tukituki",0.525557146,0.50443055811354,0.463804712884765,0.540667976543332,1
"230","KRONFELD, Tim","ACT",2017,"Upper Harbour",0.01690896,0.00263512843599335,0.000485643023629813,0.00876597232538573,0
"231","GOODHUE, James","Green Party",2017,"Upper Harbour",0.080833076,0.077031901738539,0.0672883970599963,0.0876701663429313,0
"232","AN, Jin","Labour Party",2017,"Upper Harbour",0.266213012,0.279695965294819,0.260891550546397,0.307958188120436,0
"233","BENNETT, Paula","National Party",2017,"Upper Harbour",0.565316012,0.601249219942193,0.555626238629337,0.637687733229305,1
"234","STEVENSON, Philippa","Green Party",2017,"Waikato",NA,0.0501604047982671,0.0395861133805946,0.0703200302012088,0
"235","LOADER, Brooke","Labour Party",2017,"Waikato",0.193252167,0.202112159096816,0.176602474389062,0.235482988520342,0
"236","VAN DE MOLEN, Tim","National Party",2017,"Waikato",0.65662402,0.58920820443292,0.548667798315022,0.625205999052527,0.9992
"237","HUSBAND, Stu","New Zealand First Party",2017,"Waikato",0.095439538,0.125922516280293,0.0423273225698452,0.277839939248821,8e-04
"238","HAWKINS, Stuart","ACT",2017,"Waimakariri",NA,0.00116785016551722,0.000561802774067939,0.0057590526539119,0
"239","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Waimakariri",0.042362525,0.0662549415634851,0.0588587924415137,0.0734927529873715,0
"240","ROSEWARNE, Dan","Labour Party",2017,"Waimakariri",0.415478615,0.298338316617285,0.265118054139514,0.331410572857101,0
"241","DOOCEY, Matt","National Party",2017,"Waimakariri",0.48604888,0.515534437216532,0.478057734158763,0.543011874063832,0.9994
"242","PROSSER, Richard Ivor","New Zealand First Party",2017,"Waimakariri",0.074210742,0.0871416400832079,0.0285723884432873,0.212554155623574,6e-04
"243","GREENSLADE, Roger","ACT",2017,"Wairarapa",0.002437043,0.000365320951159012,7.61098462339406e-05,0.0019139901083502,0
"244","HART, John","Green Party",2017,"Wairarapa",0.042343623,0.0648799659546149,0.0575879472434337,0.0726990590064349,0
"245","McANULTY, Kieran","Labour Party",2017,"Wairarapa",0.255787977,0.259293526121179,0.231169523593536,0.28860067242577,0
"246","SCOTT, Alastair","National Party",2017,"Wairarapa",0.43897238,0.473828232947057,0.43671627612775,0.503705840654582,0.9994
"247","MARK, Ron","New Zealand First Party",2017,"Wairarapa",0.036144578,0.0939174422645483,0.0330420890299305,0.195440510085954,6e-04
"248","WALL, Patrick","Green Party",2017,"Waitaki",0.125204082,0.107692158344429,0.096566134688228,0.118601953413449,0
"249","ALLAN, Zelie","Labour Party",2017,"Waitaki",0.202142857,0.223373632831788,0.198887638408001,0.248920275680454,0
"250","DEAN, Jacqui","National Party",2017,"Waitaki",0.629795918,0.641348184279195,0.594921740017992,0.674686075081788,1
"251","FAMILTON, Alexander","New Zealand First Party",2017,"Waitaki",NA,0.0409820924046634,0.0169478862669148,0.0910727701189619,0
"252","WARREN, Michael","ACT",2017,"Wellington Central",NA,0.00311513481486246,0.000803868260938646,0.00986672087769108,2e-04
"253","SHAW, James","Green Party",2017,"Wellington Central",0.133299075,0.162606162176977,0.143644274327376,0.184922189013767,0
"254","ROBERTSON, Grant","Labour Party",2017,"Wellington Central",0.52024666,0.40587314525002,0.366574717931541,0.435640107522556,0.9756
"255","WILLIS, Nicola","National Party",2017,"Wellington Central",0.303083248,0.34898682716648,0.309059772713006,0.371690732268192,0.0224
"256","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Wellington Central",0.084555827,0.0384633762081352,0.0107562378342408,0.163124984926723,0.0018
"257","NADAKUITAVUKI, Bale","United Future",2017,"Wellington Central",NA,0.00554475500322073,0.00123361908200314,0.0296811249929949,0
"258","FULTON, Kate","Green Party",2017,"West Coast-Tasman",0.067392854,0.0913335046789779,0.0821497879162606,0.10072136128775,0
"259","O'CONNOR, Damien Peter","Labour Party",2017,"West Coast-Tasman",0.472869795,0.393212666937402,0.350793724315288,0.433308198552829,0.3612
"260","PUGH, Maureen","National Party",2017,"West Coast-Tasman",0.357324646,0.40512992208631,0.366841039473172,0.436209235944002,0.6388
"261","ANDERSON, Colin","ACT",2017,"Whanganui",0.007237513,0.000742295437683482,0.000131998385087427,0.00346449059203302,0
"262","LEWIS, Steph","Labour Party",2017,"Whanganui",0.407237513,0.34066238387597,0.305255525357692,0.374682015520098,0
"263","HIPANGO, Harete","National Party",2017,"Whanganui",0.536901121,0.484230617022243,0.440815969466049,0.52113358787636,1
"264","HOLWELL, Ash","Green Party",2017,"Whangarei",0.087409374,0.0903555591243542,0.0803814616794644,0.101414643260798,0
"265","SAVAGE, Tony","Labour Party",2017,"Whangarei",0.191871745,0.219575725576742,0.193977232661986,0.251994169516518,0
"266","RETI, Shane","National Party",2017,"Whangarei",0.555805167,0.505949200346064,0.463876300069575,0.543908170882373,0.9968
"267","JONES, Shane","New Zealand First Party",2017,"Whangarei",0.081384663,0.148656821149778,0.0512343891036808,0.304449882975265,0.0032
"268","WESLEY, Richard","Green Party",2017,"Wigram",0.078348168,0.0959542036737374,0.0863361776178595,0.105480341376188,0
"269","WOODS, Megan","Labour Party",2017,"Wigram",0.489443179,0.435318051630903,0.392110471050419,0.468940876502453,0.846
"270","HIATT, David","National Party",2017,"Wigram",0.377147588,0.404418798728348,0.365363625334927,0.434353292033119,0.154
"271","MAHUTA, Nanaia","Labour Party",2017,"Hauraki-Waikato",0.615598886,0.558656463443006,0.490924311937283,0.621882456642101,0.927
"272","PAPA, Rahui","Maori Party",2017,"Hauraki-Waikato",0.227019499,0.441343536556994,0.378077754842901,0.509023581766669,0.073
"273","KEREKERE, Elizabeth","Green Party",2017,"Ikaroa Rawhiti",0.100283524,0.280141767328313,0.231193512997307,0.335855797023708,0.0188
"274","WHAITIRI, Meka","Labour Party",2017,"Ikaroa Rawhiti",0.462669327,0.398752599522378,0.344724744748842,0.453537406710408,0.917
"275","FOX, Marama","Maori Party",2017,"Ikaroa Rawhiti",0.182505513,0.319947394959124,0.272116653412573,0.36901916960318,0.0642
"276","DAVIDSON, Marama","Green Party",2017,"Tamaki Makaurau",0.159322034,0.294248627968993,0.251181386404794,0.33964452018704,0.0402
"277","HENARE, Peeni","Labour Party",2017,"Tamaki Makaurau",0.382733051,0.359867625720948,0.313773455510731,0.408662600333014,0.6052
"278","TAURIAMA, Shane","Maori Party",2017,"Tamaki Makaurau",0.308474576,0.344354572988549,0.299908997756838,0.391657082509908,0.3546
"279","McDONALD, Jack Tautokai","Green Party",2017,"Te Tai Hauauru",0.153496245,0.288213234339051,0.245184890118017,0.33278519506413,0.0254
"280","RURAWHE, Adrian","Labour Party",2017,"Te Tai Hauauru",0.413413731,0.364538137424634,0.316980740788986,0.413432694437781,0.6344
"281","McKENZIE, Chris","Maori Party",2017,"Te Tai Hauauru",0.333968052,0.34573037626132,0.3002891252737,0.393065794031945,0.3402
"282","RUDOLF, Godfrey","Green Party",2017,"Te Tai Tokerau",NA,0.306660683262343,0.269728487915133,0.346831913071425,0.0684
"283","DAVIS, Kelvin","Labour Party",2017,"Te Tai Tokerau",0.447304568,0.348668496038142,0.303260213404214,0.397407936557744,0.5132
"284","HARAWIRA, Hone","Mana",2017,"Te Tai Tokerau",0.413018251,0.343019231994256,0.298137202885382,0.389446891593894,0.4184
"285","TURIE, Metiria","Green Party",2017,"Te Tai Tonga",0.161293721,0.296934254622692,0.252857322124247,0.344569188364054,0.0448
"286","TIRIKATENE, Rino","Labour Party",2017,"Te Tai Tonga",0.42920354,0.372380819376236,0.323625291406518,0.42379123016075,0.789
"287","REEDY-TAARE, Mei","Maori Party",2017,"Te Tai Tonga",0.248525074,0.328662901920053,0.285867365324019,0.375498071019871,0.1662
"288","COFFEY, Tamati","Labour Party",2017,"Waiariki",0.273452256,0.469755757096167,0.408500221686904,0.529152141654562,0.194
"289","FLAVELL, Te Ururoa James","Maori Party",2017,"Waiariki",0.455613851,0.530244242903833,0.470567617110176,0.591372562158374,0.806
