"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"44","Te Tai Tokerau","New Zealand First Party",0.1455,0.151555226695001,0.15486065588064,0.00478356106537003,0.277877788106253
"45","Te Tai Tokerau","United Future",8e-04,0.00412354124900499,0.00309219392944013,0.000317635450484091,0.0112229875812452
"46","Te Tai Tonga","ACT",0.0017,0.00088001447843553,0.00396937797279053,0.000417131941844393,0.0223847878196233
"47","Te Tai Tonga","Conservative Party",0.0074,0.0309664199553362,0.0101886676186037,0.000585516513640065,0.0501789351267612
"48","Te Tai Tonga","Green Party",0.1651,0.128678364766453,0.172947762641456,0.110532988013048,0.242014244188734
"49","Te Tai Tonga","Labour Party",0.3692,0.363044495907814,0.391687939232178,0.304413815075227,0.493615495489185
"50","Te Tai Tonga","Mana",0.0496,0.0477370167419246,0.0356252930062619,0.00263134064262464,0.0767948676444855
"51","Te Tai Tonga","Maori Party",0.1125,0.097372189831007,0.0837607789335942,0.0256496641905722,0.142288581893919
"52","Te Tai Tonga","National Party",0.1445,0.138720609451868,0.146655693212162,0.0856678154194626,0.210647585535906
"53","Te Tai Tonga","New Zealand First Party",0.1289,0.190661856124512,0.137715955312196,0.00382773515278324,0.252671301771414
"54","Te Tai Tonga","United Future",9e-04,0.00193903274264934,0.00301136498042211,0.000298563135305416,0.0119754466382998
"55","Waiariki","ACT",8e-04,0.00396596663925007,0.00343427714752242,0.000345332481756546,0.0142237920747052
"56","Waiariki","Conservative Party",0.0035,0.0069236891966476,0.00659644845458356,0.000524983142358966,0.0354697224806503
"57","Waiariki","Green Party",0.0806,0.0528068615562774,0.089735158502971,0.0407787240236537,0.139080862559159
"58","Waiariki","Labour Party",0.3877,0.448549367102918,0.411010184291296,0.322578221504152,0.512118040569069
"59","Waiariki","Mana",0.1139,0.0592963607110902,0.0993522307683909,0.0411627111381829,0.156183489963697
"60","Waiariki","Maori Party",0.2201,0.231770990510664,0.191372429180482,0.120104486552685,0.265640966275915
"61","Waiariki","National Party",0.0505,0.104337319801487,0.0530638820827221,0.0120161694325514,0.0939880538195548
"62","Waiariki","New Zealand First Party",0.1267,0.0871730054978595,0.134469606008583,0.00346044217220854,0.256294094854772
"63","Waiariki","United Future",5e-04,0.00517643898380601,0.00272538366470295,0.00030182332097673,0.00821228977439903
