"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"218","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Taupo",0.049054676,0.0916241237789355,0.0403966697347298,0.173410505564556,0
"219","PEDERSEN, Stuart","ACT",2017,"Tauranga",0.004199529,0.000622656075928295,0.000130156909091618,0.0028569197879806,0
"220","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Tauranga",0.059817679,0.0698934614288558,0.0622903081256651,0.0783256713525,0
"221","TINETTI, Jan","Labour Party",2017,"Tauranga",0.161220936,0.219257521403942,0.191084556291694,0.247774184078907,0
"222","BRIDGES, Simon","National Party",2017,"Tauranga",0.568780088,0.58799501783979,0.554511119668302,0.620686332821174,0.9994
"223","MITCHELL, Clayton","New Zealand First Party",2017,"Tauranga",0.160708799,0.206048536143105,0.094233823151367,0.348539923117627,6e-04
"224","GHAHRAMAN, Golriz","Green Party",2017,"Te Atatu",0.050264276,0.0686109992635046,0.0617537600143964,0.075633530592613,0
"225","TWYFORD, Phil","Labour Party",2017,"Te Atatu",0.487408022,0.451247301715102,0.425167894846745,0.477776372089626,0.9916
"226","NGARO, Alfred","National Party",2017,"Te Atatu",0.399937817,0.384203332097863,0.352630058170511,0.413828803988804,0.0084
"227","PERLEY, Chris","Green Party",2017,"Tukituki",0.061132693,0.0755839173479939,0.0682494179285028,0.0836870498696373,0
"228","LORCK, Anna","Labour Party",2017,"Tukituki",0.341545696,0.340431896002142,0.309087339618225,0.368734768805719,0
"229","YULE, Lawrence","National Party",2017,"Tukituki",0.525557146,0.484592318750477,0.454108696218825,0.514321286867794,1
"230","KRONFELD, Tim","ACT",2017,"Upper Harbour",0.01690896,0.00342188890704435,0.000766534032909513,0.00999830831393379,0
"231","GOODHUE, James","Green Party",2017,"Upper Harbour",0.080833076,0.0774522592828846,0.0692487782556611,0.0863706614337122,0
"232","AN, Jin","Labour Party",2017,"Upper Harbour",0.266213012,0.310134852148152,0.283892543211178,0.334215655582906,0
"233","BENNETT, Paula","National Party",2017,"Upper Harbour",0.565316012,0.578899815723124,0.545117661585257,0.61182457318397,1
"234","STEVENSON, Philippa","Green Party",2017,"Waikato",NA,0.0510857044998436,0.0421637403545694,0.0662368078428317,0
"235","LOADER, Brooke","Labour Party",2017,"Waikato",0.193252167,0.235683520446169,0.206401963347197,0.262955456507611,0
"236","VAN DE MOLEN, Tim","National Party",2017,"Waikato",0.65662402,0.569727471280478,0.538700329034363,0.599922153823443,1
"237","HUSBAND, Stu","New Zealand First Party",2017,"Waikato",0.095439538,0.125460049972228,0.0547710132038365,0.238143548521906,0
"238","HAWKINS, Stuart","ACT",2017,"Waimakariri",NA,0.00146296120845718,0.000613551421026152,0.00708700803472111,0
"239","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Waimakariri",0.042362525,0.0665734944534636,0.0604464874624053,0.0729820411516506,0
"240","ROSEWARNE, Dan","Labour Party",2017,"Waimakariri",0.415478615,0.333799622708167,0.302629149948064,0.363749749063745,0
"241","DOOCEY, Matt","National Party",2017,"Waimakariri",0.48604888,0.497443179883603,0.469463030726358,0.524391224129504,1
"242","PROSSER, Richard Ivor","New Zealand First Party",2017,"Waimakariri",0.074210742,0.086788554976216,0.0375422102224473,0.178413975498179,0
"243","GREENSLADE, Roger","ACT",2017,"Wairarapa",0.002437043,0.000475673499677154,9.73291643367243e-05,0.00228197412251858,0
"244","HART, John","Green Party",2017,"Wairarapa",0.042343623,0.0651913785601828,0.0589827304820927,0.0719346398206137,0
"245","McANULTY, Kieran","Labour Party",2017,"Wairarapa",0.255787977,0.288506541077217,0.262851558178748,0.315792138252166,0
"246","SCOTT, Alastair","National Party",2017,"Wairarapa",0.43897238,0.455388590738257,0.426961874829057,0.482220393450028,1
"247","MARK, Ron","New Zealand First Party",2017,"Wairarapa",0.036144578,0.0933424074053897,0.0421266642163243,0.167669938813974,0
"248","WALL, Patrick","Green Party",2017,"Waitaki",0.125204082,0.108166758807188,0.0990829416149032,0.117730251472419,0
"249","ALLAN, Zelie","Labour Party",2017,"Waitaki",0.202142857,0.251184509906817,0.226723406889367,0.274776634761092,0
"250","DEAN, Jacqui","National Party",2017,"Waitaki",0.629795918,0.618733197631106,0.5843098910833,0.651908471579697,1
"251","FAMILTON, Alexander","New Zealand First Party",2017,"Waitaki",NA,0.0405585609927749,0.0202446120096591,0.0792730974248444,0
"252","WARREN, Michael","ACT",2017,"Wellington Central",NA,0.00407213581625488,0.00120867700894566,0.0112564477118906,6e-04
"253","SHAW, James","Green Party",2017,"Wellington Central",0.133299075,0.163401667292388,0.144406039633776,0.185007030750954,0
"254","ROBERTSON, Grant","Labour Party",2017,"Wellington Central",0.52024666,0.441078110318798,0.410165544027474,0.472488471079601,0.9994
"255","WILLIS, Nicola","National Party",2017,"Wellington Central",0.303083248,0.329659766804518,0.299179280118463,0.357275652649667,0
"256","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Wellington Central",0.084555827,0.0390126250078596,0.0140705775793919,0.124048958448479,0
"257","NADAKUITAVUKI, Bale","United Future",2017,"Wellington Central",NA,0.00274858767265085,0.000594959021879954,0.00865946016452107,0
"258","FULTON, Kate","Green Party",2017,"West Coast-Tasman",0.067392854,0.0917511117168454,0.0840964216208731,0.0999889236069505,0
"259","O'CONNOR, Damien Peter","Labour Party",2017,"West Coast-Tasman",0.472869795,0.435274277296228,0.398690293090923,0.470699638490646,0.9424
"260","PUGH, Maureen","National Party",2017,"West Coast-Tasman",0.357324646,0.386854709400363,0.357856804345548,0.413824191865193,0.0576
"261","ANDERSON, Colin","ACT",2017,"Whanganui",0.007237513,0.000959359079041518,0.000201558879186943,0.00407872340927433,0
"262","LEWIS, Steph","Labour Party",2017,"Whanganui",0.407237513,0.374493537577262,0.344671858470307,0.404935589502234,0.0018
"263","HIPANGO, Harete","National Party",2017,"Whanganui",0.536901121,0.463398489609878,0.430968966517766,0.494365401046045,0.9982
"264","HOLWELL, Ash","Green Party",2017,"Whangarei",0.087409374,0.0908277793106818,0.082454841859014,0.0998744420326671,0
"265","SAVAGE, Tony","Labour Party",2017,"Whangarei",0.191871745,0.251088363238874,0.223416210037909,0.278658691249046,0
"266","RETI, Shane","National Party",2017,"Whangarei",0.555805167,0.485236329736413,0.453604106574251,0.515288681599623,0.9996
"267","JONES, Shane","New Zealand First Party",2017,"Whangarei",0.081384663,0.148210409466599,0.0666684483732465,0.259880650884547,4e-04
"268","WESLEY, Richard","Green Party",2017,"Wigram",0.078348168,0.0964671223801565,0.0885018965460987,0.104712563830278,0
"269","WOODS, Megan","Labour Party",2017,"Wigram",0.489443179,0.471567637461592,0.439484799940681,0.503121363033088,0.999
"270","HIATT, David","National Party",2017,"Wigram",0.377147588,0.385276941733656,0.35474832922491,0.413229002647024,0.001
"271","MAHUTA, Nanaia","Labour Party",2017,"Hauraki-Waikato",0.615598886,0.557982417476123,0.491970775048442,0.622009288617977,0.9248
"272","PAPA, Rahui","Maori Party",2017,"Hauraki-Waikato",0.227019499,0.442017582523877,0.377981328792865,0.507895186082354,0.0752
"273","KEREKERE, Elizabeth","Green Party",2017,"Ikaroa Rawhiti",0.100283524,0.278527894052186,0.229760831079489,0.335045616003333,0.0184
"274","WHAITIRI, Meka","Labour Party",2017,"Ikaroa Rawhiti",0.462669327,0.398125396312561,0.345642856903742,0.454646553387931,0.9138
"275","FOX, Marama","Maori Party",2017,"Ikaroa Rawhiti",0.182505513,0.321457823055442,0.274775758558499,0.371021263902256,0.0678
"276","DAVIDSON, Marama","Green Party",2017,"Tamaki Makaurau",0.159322034,0.294054918591957,0.251547497958154,0.342111947143277,0.0444
"277","HENARE, Peeni","Labour Party",2017,"Tamaki Makaurau",0.382733051,0.36060851746473,0.314348012496835,0.409796961368533,0.6158
"278","TAURIAMA, Shane","Maori Party",2017,"Tamaki Makaurau",0.308474576,0.343568835104306,0.29897215854931,0.391213366992807,0.3398
"279","McDONALD, Jack Tautokai","Green Party",2017,"Te Tai Hauauru",0.153496245,0.288938178083281,0.245662056176068,0.336056230544315,0.0302
"280","RURAWHE, Adrian","Labour Party",2017,"Te Tai Hauauru",0.413413731,0.363745382270806,0.316021019077978,0.414349459566847,0.6392
"281","McKENZIE, Chris","Maori Party",2017,"Te Tai Hauauru",0.333968052,0.345556259774064,0.300386976406986,0.3931438426197,0.3306
"282","RUDOLF, Godfrey","Green Party",2017,"Te Tai Tokerau",NA,0.306996994405875,0.269901305497611,0.345696901496449,0.0614
"283","DAVIS, Kelvin","Labour Party",2017,"Te Tai Tokerau",0.447304568,0.349474529444627,0.303053439096293,0.398133793503119,0.5186
"284","HARAWIRA, Hone","Mana",2017,"Te Tai Tokerau",0.413018251,0.342553222163077,0.297667051868548,0.390012539712215,0.42
"285","TURIE, Metiria","Green Party",2017,"Te Tai Tonga",0.161293721,0.296686616825892,0.253091831810656,0.344492612050221,0.0444
"286","TIRIKATENE, Rino","Labour Party",2017,"Te Tai Tonga",0.42920354,0.372997571180639,0.325764259456684,0.424540960166326,0.7954
"287","REEDY-TAARE, Mei","Maori Party",2017,"Te Tai Tonga",0.248525074,0.328379861663611,0.284756530472343,0.37440011067638,0.1602
"288","COFFEY, Tamati","Labour Party",2017,"Waiariki",0.273452256,0.470727982099463,0.410060673121012,0.530899396236054,0.212
"289","FLAVELL, Te Ururoa James","Maori Party",2017,"Waiariki",0.455613851,0.529272017900537,0.469024680532707,0.589926931168492,0.788
