"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"20","Tamaki Makaurau","Conservative Party",0.0062,0.00350581202263185,0.00916719844838513,0.000530668543785665,0.0455965675041889
"21","Tamaki Makaurau","Green Party",0.1181,0.0711988578523586,0.125154790875931,0.0691342942781593,0.184971403943301
"22","Tamaki Makaurau","Labour Party",0.4084,0.436378046308679,0.428536065969625,0.337833925425303,0.534602615196712
"23","Tamaki Makaurau","Mana",0.1082,0.0731960086510107,0.0931923135450714,0.0376356265768103,0.149122253945696
"24","Tamaki Makaurau","Maori Party",0.1284,0.149027442824329,0.101232956684018,0.0402389824050171,0.161357182959871
"25","Tamaki Makaurau","National Party",0.0763,0.0786248125892364,0.0783193432650315,0.0298560604897151,0.126540656684032
"26","Tamaki Makaurau","New Zealand First Party",0.1412,0.15932386085535,0.145726246567662,0.00401799793813426,0.270289317207688
"27","Tamaki Makaurau","United Future",8e-04,0.000847575769017957,0.00296311238454107,0.00026774075813835,0.0106925659720157
"28","Te Tai Hauauru","ACT",0.0013,0.00309893162205238,0.00375097896486213,0.000347367443541877,0.0181324522923897
"29","Te Tai Hauauru","Conservative Party",0.0057,0.00857700686109174,0.00820111355627536,0.000607705004135109,0.0435652786719431
"30","Te Tai Hauauru","Green Party",0.1193,0.12464067633375,0.127130553550722,0.0700801265049768,0.188363036243458
"31","Te Tai Hauauru","Labour Party",0.4223,0.444939483528936,0.443390889580675,0.354169144786115,0.545475426139105
"32","Te Tai Hauauru","Mana",0.0682,0.0642499765176489,0.0545304381750028,0.00715780156660813,0.100998774097156
"33","Te Tai Hauauru","Maori Party",0.1764,0.14363989636383,0.148172638042351,0.0811898377039569,0.217412268893577
"34","Te Tai Hauauru","National Party",0.0711,0.0418407628223892,0.0734983533164942,0.0265558751132484,0.121047719823034
"35","Te Tai Hauauru","New Zealand First Party",0.1179,0.166390670607776,0.126782931098645,0.00358361929862802,0.244258629643487
"36","Te Tai Hauauru","United Future",7e-04,0.00262259534252607,0.00294926411884159,0.000277932546806151,0.0104366719065572
"37","Te Tai Tokerau","ACT",0.0016,0.00490489591874905,0.00383281727984733,0.000376648081209395,0.0213397034127105
"38","Te Tai Tokerau","Conservative Party",0.0068,0.0113057050114405,0.00919880362226491,0.000589933699783933,0.0482261442864258
"39","Te Tai Tokerau","Green Party",0.1006,0.152480832889116,0.107980330865841,0.0551799490229574,0.164321513602146
"40","Te Tai Tokerau","Labour Party",0.3547,0.388701836566324,0.37652353732754,0.292811325256713,0.477730248101232
"41","Te Tai Tokerau","Mana",0.1875,0.183136596332365,0.171364609266774,0.104031903493159,0.242894906721866
"42","Te Tai Tokerau","Maori Party",0.1015,0.0474009933035891,0.0745442271900077,0.0188271322408993,0.129584354702379
"43","Te Tai Tokerau","National Party",0.0856,0.0967223814038945,0.0873389896872293,0.037318304591063,0.141061114490044
"44","Te Tai Tokerau","New Zealand First Party",0.1455,0.100046354624226,0.154562549395768,0.00475301790774173,0.280808443744379
"45","Te Tai Tokerau","United Future",8e-04,0.0153004039502947,0.00302996213160793,0.000319606709322583,0.0114549803168433
"46","Te Tai Tonga","ACT",0.0017,0.00167156480629986,0.00392833866043802,0.000367119969249816,0.0216897723232008
"47","Te Tai Tonga","Conservative Party",0.0074,0.0143820926561456,0.0105235157937717,0.000623740171758403,0.0516366720957212
"48","Te Tai Tonga","Green Party",0.1651,0.213799587940341,0.173209557588572,0.108712013523635,0.240878696720615
"49","Te Tai Tonga","Labour Party",0.3692,0.500699865882896,0.391781490928996,0.306936342381473,0.491585620141124
"50","Te Tai Tonga","Mana",0.0496,0.00153403364382036,0.0360013858546923,0.00245124734832007,0.0767254135456882
"51","Te Tai Tonga","Maori Party",0.1125,0.0938317314601541,0.0847513370765873,0.0285315697996647,0.141420090588902
"52","Te Tai Tonga","National Party",0.1445,0.137252363349378,0.146418422696603,0.0863550025401669,0.212477638664748
"53","Te Tai Tonga","New Zealand First Party",0.1289,0.0323219331419684,0.139647525154086,0.00355404325435907,0.258716762918988
"54","Te Tai Tonga","United Future",9e-04,0.00450682711899699,0.00308814339463559,0.0002982055272785,0.0124190123346624
"55","Waiariki","ACT",8e-04,0.000883050503400062,0.00343780504228113,0.000302667787143989,0.0148515250473725
"56","Waiariki","Conservative Party",0.0035,0.00269422010853375,0.00627607839692714,0.000576862447022286,0.0346092500734314
"57","Waiariki","Green Party",0.0806,0.131151998884361,0.0883078128928997,0.0404564815609174,0.140001265108245
"58","Waiariki","Labour Party",0.3877,0.428997019260385,0.408530683675179,0.325528671686021,0.511982518863451
"59","Waiariki","Mana",0.1139,0.10701619548136,0.100405883127103,0.0415013906498066,0.157366334762894
"60","Waiariki","Maori Party",0.2201,0.266409364555152,0.191982334208036,0.121080907495023,0.267382968132597
"61","Waiariki","National Party",0.0505,0.0514985313105481,0.0530672488370324,0.0132185570509566,0.0944226095914224
"62","Waiariki","New Zealand First Party",0.1267,0.00725233339104374,0.135180791705078,0.00331164319215313,0.249679212806971
"63","Waiariki","United Future",5e-04,0.00409728650521698,0.00270523595945842,0.000258866400331059,0.0085184929954262
