"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"40","Te Tai Tokerau","Labour Party",0.3547,0.50862372004113,0.375729619787231,0.291186649963897,0.476234353367043
"41","Te Tai Tokerau","Mana",0.1875,0.192296164663697,0.171935862715573,0.104889632965185,0.243384126325675
"42","Te Tai Tokerau","Maori Party",0.1015,0.00138604862212311,0.0737181730849568,0.0173724593695528,0.130370175364592
"43","Te Tai Tokerau","National Party",0.0856,0.136329238576955,0.0876758090973151,0.0378408954565603,0.140854469622406
"44","Te Tai Tokerau","New Zealand First Party",0.1455,0.106413427028177,0.15388903584761,0.0045832450482374,0.276885871330714
"45","Te Tai Tokerau","United Future",8e-04,0.00027944255746253,0.00306188126196751,0.000300117155994379,0.011249463922359
"46","Te Tai Tonga","ACT",0.0017,0.0134613697415446,0.00389932328321999,0.000321869012085208,0.0210641237987957
"47","Te Tai Tonga","Conservative Party",0.0074,0.00183961499994263,0.0100451334293063,0.000621781528692637,0.0512024885912786
"48","Te Tai Tonga","Green Party",0.1651,0.160501718066816,0.172731285192821,0.106531191621164,0.243215818548097
"49","Te Tai Tonga","Labour Party",0.3692,0.350950267276537,0.390805069452066,0.30548291909115,0.49215822127513
"50","Te Tai Tonga","Mana",0.0496,0.0299842727730188,0.0367278083833658,0.00292519667494443,0.0789070196143824
"51","Te Tai Tonga","Maori Party",0.1125,0.0745442945538337,0.0861341125762938,0.0272662839948408,0.14490887834845
"52","Te Tai Tonga","National Party",0.1445,0.146005668724916,0.147156888738633,0.084228773707094,0.212555980195985
"53","Te Tai Tonga","New Zealand First Party",0.1289,0.22138642171803,0.136662669398368,0.00348891263690828,0.258855596119182
"54","Te Tai Tonga","United Future",9e-04,0.00132637214536041,0.00310615632899794,0.000319863252523477,0.0119536611686129
"55","Waiariki","ACT",8e-04,0.00171906991258461,0.00343423321148162,0.000317063486505644,0.0146139398193068
"56","Waiariki","Conservative Party",0.0035,0.0192521084447746,0.00610691135608807,0.000589734673644672,0.0351369545243143
"57","Waiariki","Green Party",0.0806,0.129696913654052,0.0898771357817016,0.0398127127692874,0.141244220832633
"58","Waiariki","Labour Party",0.3877,0.450483463716681,0.408314861251099,0.323789522486651,0.510410872052757
"59","Waiariki","Mana",0.1139,0.0907647668523613,0.100367893675108,0.0414340679492387,0.159427251733871
"60","Waiariki","Maori Party",0.2201,0.184895506294532,0.19187424480594,0.122229546323711,0.265621503195241
"61","Waiariki","National Party",0.0505,0.0611314070807699,0.0525197026798255,0.0128350287225431,0.093626965652906
"62","Waiariki","New Zealand First Party",0.1267,0.059969301185448,0.134579753338352,0.00385887917654562,0.253906986960562
"63","Waiariki","United Future",5e-04,0.00208746285879726,0.00270662661933949,0.000263169622560708,0.00829269850835139
