"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"46","Te Tai Tonga","ACT",0.0017,0.000309169201699726,0.00397216649688477,0.000384272513125366,0.021861093532456
"47","Te Tai Tonga","Conservative Party",0.0074,0.0149100264174336,0.0106727939247493,0.000623106683542554,0.0525286953253945
"48","Te Tai Tonga","Green Party",0.1651,0.203980080205864,0.173809594548489,0.105003847151582,0.242055658591407
"49","Te Tai Tonga","Labour Party",0.3692,0.334170467191019,0.392518179708505,0.30579326165953,0.494428659077041
"50","Te Tai Tonga","Mana",0.0496,0.0191569186737774,0.0359023231816474,0.00260296915454546,0.0757265032607412
"51","Te Tai Tonga","Maori Party",0.1125,0.0805856773537377,0.0857517812603017,0.0272186649145235,0.144999678339475
"52","Te Tai Tonga","National Party",0.1445,0.197584996436233,0.14682472812578,0.0845020315164951,0.21185167581044
"53","Te Tai Tonga","New Zealand First Party",0.1289,0.14786866959262,0.135251268032447,0.00349595858265403,0.259404980904699
"54","Te Tai Tonga","United Future",9e-04,0.00143399492761512,0.00306453573183183,0.000305101722431457,0.012849450955368
"55","Waiariki","ACT",8e-04,0.00507002812834894,0.00336322704606338,0.000347939798677183,0.0145844328453381
"56","Waiariki","Conservative Party",0.0035,0.00224329125252382,0.00600604317657788,0.000548546973602834,0.035232000971028
"57","Waiariki","Green Party",0.0806,0.104115846841245,0.088957054196845,0.0405345058262783,0.139630390287628
"58","Waiariki","Labour Party",0.3877,0.401979853513608,0.410474683233539,0.324411642564844,0.511913601675563
"59","Waiariki","Mana",0.1139,0.11351339013688,0.0983398482234317,0.0425694397752751,0.159602501143206
"60","Waiariki","Maori Party",0.2201,0.1810310666684,0.191016015457672,0.119847357552491,0.266838852128883
"61","Waiariki","National Party",0.0505,0.105875677666874,0.0535371637325482,0.0135430446000375,0.0958519554144419
"62","Waiariki","New Zealand First Party",0.1267,0.083376532520597,0.136619754213535,0.0033905026044388,0.255869148052178
"63","Waiariki","United Future",5e-04,0.00279431327152307,0.00269169090723095,0.000268621702992582,0.00808650156428075
