"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"216","AL-BUSTANJI, Ala'","Labour Party",2017,"Taupo",0.208158675,0.203917590713949,0.160530211097396,0.241028808502269,0
"217","UPSTON, Louise","National Party",2017,"Taupo",0.631121562,0.664827835800484,0.55604376397287,0.722266890654564,0.9986
"218","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Taupo",0.049054676,0.0661643501149256,0.0107236176374649,0.224756803648487,0.0014
"219","PEDERSEN, Stuart","ACT",2017,"Tauranga",0.004199529,0.000552065852544993,9.79777512594888e-05,0.00404641230519251,0
"220","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Tauranga",0.059817679,0.0679038904279886,0.0551168493502806,0.082139206299894,0
"221","TINETTI, Jan","Labour Party",2017,"Tauranga",0.161220936,0.16381455329471,0.128760014071593,0.201278025366586,0
"222","BRIDGES, Simon","National Party",2017,"Tauranga",0.568780088,0.63373116499317,0.528365528643029,0.698271553458331,0.9836
"223","MITCHELL, Clayton","New Zealand First Party",2017,"Tauranga",0.160708799,0.15283326365745,0.0249974000840147,0.41317200128122,0.0164
"224","GHAHRAMAN, Golriz","Green Party",2017,"Te Atatu",0.050264276,0.0669778508033927,0.0548210651319413,0.0791023877160211,0
"225","TWYFORD, Phil","Labour Party",2017,"Te Atatu",0.487408022,0.382665642935276,0.310534711817209,0.431489988570068,0.2044
"226","NGARO, Alfred","National Party",2017,"Te Atatu",0.399937817,0.426689224629489,0.326635778000477,0.483388089783508,0.7956
"227","PERLEY, Chris","Green Party",2017,"Tukituki",0.061132693,0.0736454072215141,0.0601495439599971,0.086983428505637,0
"228","LORCK, Anna","Labour Party",2017,"Tukituki",0.341545696,0.270559039040116,0.213832979621041,0.315618428930068,0
"229","YULE, Lawrence","National Party",2017,"Tukituki",0.525557146,0.525799849960965,0.430789644741455,0.579727867977341,1
"230","KRONFELD, Tim","ACT",2017,"Upper Harbour",0.01690896,0.00271733175004421,0.000346666139654136,0.0106531259284333,0
"231","GOODHUE, James","Green Party",2017,"Upper Harbour",0.080833076,0.0753150893217017,0.0611853660005046,0.0888083198333085,0
"232","AN, Jin","Labour Party",2017,"Upper Harbour",0.266213012,0.261514284964832,0.237993294051259,0.289510243376926,0
"233","BENNETT, Paula","National Party",2017,"Upper Harbour",0.565316012,0.623375289827971,0.51873427470212,0.670153270817921,1
"234","STEVENSON, Philippa","Green Party",2017,"Waikato",NA,0.0476006575104944,0.0314812393215362,0.0748431213965241,0
"235","LOADER, Brooke","Labour Party",2017,"Waikato",0.193252167,0.177331304624274,0.139387869408169,0.21560490555238,0
"236","VAN DE MOLEN, Tim","National Party",2017,"Waikato",0.65662402,0.609650530934381,0.516232002289838,0.661403391037286,0.995
"237","HUSBAND, Stu","New Zealand First Party",2017,"Waikato",0.095439538,0.0897651028229373,0.0146440824986569,0.289353481153643,0.005
"238","HAWKINS, Stuart","ACT",2017,"Waimakariri",NA,0.00123189965087869,0.000556770258032889,0.0103959881691673,0
"239","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Waimakariri",0.042362525,0.0649842505634057,0.0532160544102278,0.0748551544849326,0
"240","ROSEWARNE, Dan","Labour Party",2017,"Waimakariri",0.415478615,0.266011519033525,0.208422107665937,0.310481510061985,0
"241","DOOCEY, Matt","National Party",2017,"Waimakariri",0.48604888,0.532915958753613,0.448892362859723,0.575291724863831,0.994
"242","PROSSER, Richard Ivor","New Zealand First Party",2017,"Waimakariri",0.074210742,0.0616330370896514,0.00990309269975016,0.233837498292741,0.006
"243","GREENSLADE, Roger","ACT",2017,"Wairarapa",0.002437043,0.000408918043527748,7.76652770355182e-05,0.00307384975713192,0
"244","HART, John","Green Party",2017,"Wairarapa",0.042343623,0.0636098890177775,0.0517822667696864,0.0745614958119594,0
"245","McANULTY, Kieran","Labour Party",2017,"Wairarapa",0.255787977,0.231280898783619,0.18118362615313,0.27060840940283,0
"246","SCOTT, Alastair","National Party",2017,"Wairarapa",0.43897238,0.492531761994676,0.404281191815057,0.541495886109914,0.9942
"247","MARK, Ron","New Zealand First Party",2017,"Wairarapa",0.036144578,0.0687141831746805,0.0112758174717812,0.2126624250302,0.0058
"248","WALL, Patrick","Green Party",2017,"Waitaki",0.125204082,0.105824921225076,0.0871393617489828,0.119695235713799,0
"249","ALLAN, Zelie","Labour Party",2017,"Waitaki",0.202142857,0.198775867708897,0.155768551070402,0.232094603883604,0
"250","DEAN, Jacqui","National Party",2017,"Waitaki",0.629795918,0.662966884961742,0.556479407562766,0.713068069932389,1
"251","FAMILTON, Alexander","New Zealand First Party",2017,"Waitaki",NA,0.030808717274426,0.0079053533078898,0.0980341537728886,0
"252","WARREN, Michael","ACT",2017,"Wellington Central",NA,0.00334569553559887,0.000711135866431212,0.0142545542272634,0
"253","SHAW, James","Green Party",2017,"Wellington Central",0.133299075,0.160524711123104,0.138405323955819,0.183605333770789,0
"254","ROBERTSON, Grant","Labour Party",2017,"Wellington Central",0.52024666,0.365818801494202,0.286767565891102,0.415525435266038,0.5432
"255","WILLIS, Nicola","National Party",2017,"Wellington Central",0.303083248,0.365993258870331,0.274013763112689,0.406651889662829,0.4384
"256","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Wellington Central",0.084555827,0.023485238174661,0.00380330122976516,0.20855613498176,0.0172
"257","NADAKUITAVUKI, Bale","United Future",2017,"Wellington Central",NA,0.00260568405402871,0.000416859381878875,0.0629315224820325,0.0012
"258","FULTON, Kate","Green Party",2017,"West Coast-Tasman",0.067392854,0.0897825032445005,0.0743714570550652,0.101978654175475,0
"259","O'CONNOR, Damien Peter","Labour Party",2017,"West Coast-Tasman",0.472869795,0.351325923117329,0.275968769974175,0.407847811454137,0.066
"260","PUGH, Maureen","National Party",2017,"West Coast-Tasman",0.357324646,0.425049104530579,0.335128601203009,0.473116492394566,0.934
"261","ANDERSON, Colin","ACT",2017,"Whanganui",0.007237513,0.000796041990486281,0.000123474380868477,0.00523136868344978,0
"262","LEWIS, Steph","Labour Party",2017,"Whanganui",0.407237513,0.304741271169404,0.239689425565946,0.353986693563239,0
"263","HIPANGO, Harete","National Party",2017,"Whanganui",0.536901121,0.507223516103897,0.40596236902463,0.568377061698339,1
"264","HOLWELL, Ash","Green Party",2017,"Whangarei",0.087409374,0.0885973498612683,0.0723897281501219,0.103618005157662,0
"265","SAVAGE, Tony","Labour Party",2017,"Whangarei",0.191871745,0.193719478106246,0.152413272891066,0.233247356021426,0
"266","RETI, Shane","National Party",2017,"Whangarei",0.555805167,0.528363472940014,0.428364832755813,0.589047478346934,0.9836
"267","JONES, Shane","New Zealand First Party",2017,"Whangarei",0.081384663,0.108659301258581,0.0179094594992225,0.322159119073796,0.0164
"268","WESLEY, Richard","Green Party",2017,"Wigram",0.078348168,0.0943684155913115,0.077990527552903,0.107441243683842,0
"269","WOODS, Megan","Labour Party",2017,"Wigram",0.489443179,0.390726255800932,0.308361417335257,0.448126781759013,0.27
"270","HIATT, David","National Party",2017,"Wigram",0.377147588,0.424836137584231,0.331205465012774,0.477493434403437,0.73
"271","MAHUTA, Nanaia","Labour Party",2017,"Hauraki-Waikato",0.615598886,0.559367123239628,0.49352911845924,0.620334263554842,0.9304
"272","PAPA, Rahui","Maori Party",2017,"Hauraki-Waikato",0.227019499,0.440632876760372,0.379634390552537,0.506334761863602,0.0696
"273","KEREKERE, Elizabeth","Green Party",2017,"Ikaroa Rawhiti",0.100283524,0.279680576945304,0.230233360528403,0.332380430506173,0.0152
"274","WHAITIRI, Meka","Labour Party",2017,"Ikaroa Rawhiti",0.462669327,0.397020273377337,0.346246609355812,0.453100021896916,0.9226
"275","FOX, Marama","Maori Party",2017,"Ikaroa Rawhiti",0.182505513,0.320691879121126,0.275414692667569,0.368458372837336,0.0622
"276","DAVIDSON, Marama","Green Party",2017,"Tamaki Makaurau",0.159322034,0.293865032952854,0.25141270295623,0.341112999273648,0.04
"277","HENARE, Peeni","Labour Party",2017,"Tamaki Makaurau",0.382733051,0.361699961821098,0.31463746495228,0.411654785784595,0.6326
"278","TAURIAMA, Shane","Maori Party",2017,"Tamaki Makaurau",0.308474576,0.343433366450304,0.297366356506964,0.388738273423184,0.3274
"279","McDONALD, Jack Tautokai","Green Party",2017,"Te Tai Hauauru",0.153496245,0.288232631094554,0.24584807681608,0.336101581230184,0.0304
"280","RURAWHE, Adrian","Labour Party",2017,"Te Tai Hauauru",0.413413731,0.364094505883308,0.315816122276476,0.413638063968976,0.6244
"281","McKENZIE, Chris","Maori Party",2017,"Te Tai Hauauru",0.333968052,0.346228712892507,0.299427227578505,0.392302846471065,0.3452
"282","RUDOLF, Godfrey","Green Party",2017,"Te Tai Tokerau",NA,0.306603958775937,0.272050009013291,0.346713360522528,0.0676
"283","DAVIS, Kelvin","Labour Party",2017,"Te Tai Tokerau",0.447304568,0.349046961434508,0.302696686939579,0.396188518644688,0.52
"284","HARAWIRA, Hone","Mana",2017,"Te Tai Tokerau",0.413018251,0.342455974245518,0.298043025706059,0.389343568997249,0.4124
"285","TURIE, Metiria","Green Party",2017,"Te Tai Tonga",0.161293721,0.297696391204325,0.253433590125299,0.343248265020955,0.0436
"286","TIRIKATENE, Rino","Labour Party",2017,"Te Tai Tonga",0.42920354,0.373380487980977,0.325876362954953,0.423623354178878,0.7922
"287","REEDY-TAARE, Mei","Maori Party",2017,"Te Tai Tonga",0.248525074,0.326871720518951,0.283844337248161,0.373132964771839,0.1642
"288","COFFEY, Tamati","Labour Party",2017,"Waiariki",0.273452256,0.46935475944356,0.41006274904287,0.530218982860073,0.1962
"289","FLAVELL, Te Ururoa James","Maori Party",2017,"Waiariki",0.455613851,0.53064524055644,0.469706787380938,0.5896935751379,0.8038
