"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"55","Coromandel",2017,"ACT",0.0037,0.00113711724714182,5e-04,0.00397535744507282
"56","Coromandel",2017,"Conservative Party",0.0528,0.00141139024483421,5e-04,0.0148036884511927
"57","Coromandel",2017,"Green Party",0.0982,0.101330852117574,0.0826849027867374,0.124559421947911
"58","Coromandel",2017,"Labour Party",0.1571,0.213064546128484,0.157638752861302,0.272119251666183
"59","Coromandel",2017,"Mana",0.0068,0.000869803229976815,5e-04,0.0100283385762564
"60","Coromandel",2017,"Maori Party",0.0049,0.00460061775139916,0.00228896508324277,0.0139815439621368
"61","Coromandel",2017,"National Party",0.5417,0.512682117759847,0.445861189857888,0.573063693493782
"62","Coromandel",2017,"New Zealand First Party",0.125,0.113090716824637,0.0515184855308913,0.197530240400786
"63","Coromandel",2017,"United Future",0.0017,0.0145133469744381,0.00107864798943684,0.0846409142181927
"64","Dunedin North",2017,"ACT",0.0032,0.000983452754284814,5e-04,0.00340711069635769
"65","Dunedin North",2017,"Conservative Party",0.0273,0.000729752910681326,5e-04,0.0076541798241962
"66","Dunedin North",2017,"Green Party",0.2294,0.231722906404632,0.19669505984577,0.24912455622903
"67","Dunedin North",2017,"Labour Party",0.3182,0.361886956810958,0.318658790881805,0.410858707507832
"68","Dunedin North",2017,"Mana",0.0172,0.00220009052288253,5e-04,0.0196268666793794
"69","Dunedin North",2017,"Maori Party",0.0035,0.00328615553671369,0.00163497505945912,0.0106442801342594
"70","Dunedin North",2017,"National Party",0.3226,0.293582117759847,0.226761189857888,0.345599153558025
"71","Dunedin North",2017,"New Zealand First Party",0.0675,0.0610689870853038,0.0278199821866813,0.135122163400252
"72","Dunedin North",2017,"United Future",0.0025,0.0124068250390963,0.00158624704328947,0.0725693967484632
"73","Dunedin South",2017,"ACT",0.0033,0.00101418565285621,5e-04,0.00349947047323283
"74","Dunedin South",2017,"Conservative Party",0.0293,0.000783214662379591,5e-04,0.00821492559886259
"75","Dunedin South",2017,"Green Party",0.1229,0.125180719134207,0.103482429251426,0.142738805657342
"76","Dunedin South",2017,"Labour Party",0.3327,0.374860375407733,0.333133601374579,0.423701245823887
"77","Dunedin South",2017,"Mana",0.0082,0.00104888036556028,5e-04,0.0106828411130137
"78","Dunedin South",2017,"Maori Party",0.0025,0.00234725395479549,0.00116783932818509,0.00950416319853543
"79","Dunedin South",2017,"National Party",0.3987,0.369682117759847,0.302861189857888,0.420516136104452
"80","Dunedin South",2017,"New Zealand First Party",0.0911,0.0824205144217952,0.0375466722549135,0.15236918529177
"81","Dunedin South",2017,"United Future",0.0017,0.0112459256073444,0.00107864798943684,0.0677958179173569
"82","East Coast",2017,"ACT",0.0023,0.00070685666714221,5e-04,0.00255546095198104
"83","East Coast",2017,"Conservative Party",0.0408,0.00109061973464462,5e-04,0.0114392138031943
"84","East Coast",2017,"Green Party",0.0921,0.0949617428503606,0.0775486715545673,0.116438517206155
"85","East Coast",2017,"Labour Party",0.2274,0.278498345044462,0.227885980550329,0.334785789319072
"86","East Coast",2017,"Mana",0.0117,0.00149657320451893,5e-04,0.01453252685383
"87","East Coast",2017,"Maori Party",0.0095,0.00891956502822287,0.00443778944710334,0.0177180314019935
"88","East Coast",2017,"National Party",0.4862,0.457182117759847,0.390361189857888,0.51430529813849
"89","East Coast",2017,"New Zealand First Party",0.1184,0.107119526976296,0.0487983094948602,0.187096144648276
"90","East Coast",2017,"United Future",0.0022,0.0138910721364786,0.00139589739809473,0.0798350899599192
"91","East Coast Bays",2017,"ACT",0.0176,0.00540899014856647,0.0011830302507748,0.0178722853068195
"92","East Coast Bays",2017,"Conservative Party",0.067,0.0017909686818919,5e-04,0.018784983451324
"93","East Coast Bays",2017,"Green Party",0.0823,0.0856863601170824,0.0692970213782941,0.10947150488786
"94","East Coast Bays",2017,"Labour Party",0.1215,0.183125734561316,0.12220539159639,0.238772478210834
"95","East Coast Bays",2017,"Mana",0.0067,0.000857012006006568,5e-04,0.0105507147704174
"96","East Coast Bays",2017,"Maori Party",0.0038,0.00356782601128915,0.00177511577884133,0.0135251409953431
"97","East Coast Bays",2017,"National Party",0.6338,0.604782117759847,0.537961189857888,0.667078614677018
"98","East Coast Bays",2017,"New Zealand First Party",0.0596,0.0539216537819868,0.0245640139011289,0.146099106055867
"99","East Coast Bays",2017,"United Future",0.0021,0.0160122731481572,0.00133244751636315,0.0901634948414076
"100","Epsom",2017,"ACT",0.0272,0.00835934841142091,0.00182831947847014,0.0273751139207725
"101","Epsom",2017,"Conservative Party",0.0248,0.000662925721058492,5e-04,0.00695324760586322
"102","Epsom",2017,"Green Party",0.1252,0.127501970366717,0.10541904102749,0.144431969680059
"103","Epsom",2017,"Labour Party",0.1342,0.176445132754921,0.134671251422956,0.222787272914366
"104","Epsom",2017,"Mana",0.0083,0.00106167158953052,5e-04,0.0107561021885597
"105","Epsom",2017,"Maori Party",0.0046,0.00431894727682371,0.00214882436386056,0.0115064817725146
"106","Epsom",2017,"National Party",0.636,0.606982117759847,0.540161189857888,0.656955755391388
"107","Epsom",2017,"New Zealand First Party",0.0348,0.0314844555639789,0.0143427463718001,0.103213643103645
"108","Epsom",2017,"United Future",0.0016,0.0112758205892715,0.00101519810770526,0.0684929356368503
"109","Hamilton East",2017,"ACT",0.0072,0.00221276869714083,5e-04,0.00744555449625816
"110","Hamilton East",2017,"Conservative Party",0.0481,0.00128575512834329,5e-04,0.0134859358807266
"111","Hamilton East",2017,"Green Party",0.1102,0.113069386991013,0.0927889642270719,0.13346048889872
"112","Hamilton East",2017,"Labour Party",0.2377,0.28988429340331,0.238252286518759,0.340937060334411
"113","Hamilton East",2017,"Mana",0.01,0.00127912239702473,5e-04,0.0130173348850673
"114","Hamilton East",2017,"Maori Party",0.0064,0.00600897012427646,0.00298966868015383,0.0147065237496531
"115","Hamilton East",2017,"National Party",0.5003,0.471282117759847,0.404461189857888,0.527328415805689
"116","Hamilton East",2017,"New Zealand First Party",0.0714,0.0645974174502325,0.0294273589352451,0.146181062680391
"117","Hamilton East",2017,"United Future",0.003,0.0147761511902697,0.00190349645194736,0.0800141418397374
"118","Hamilton West",2017,"ACT",0.0048,0.00147517913142722,5e-04,0.00504877475238032
"119","Hamilton West",2017,"Conservative Party",0.0467,0.0012483319021545,5e-04,0.0130934138384602
"120","Hamilton West",2017,"Green Party",0.0821,0.0849996497811317,0.0691286203542886,0.106383357118383
"121","Hamilton West",2017,"Labour Party",0.2569,0.30902257921442,0.257413003614311,0.363970667831648
"122","Hamilton West",2017,"Mana",0.0072,0.000920968125857804,5e-04,0.0101623637724351
"123","Hamilton West",2017,"Maori Party",0.0056,0.0052578488587419,0.0026159600951346,0.0139600555865772
"124","Hamilton West",2017,"National Party",0.4773,0.448282117759847,0.381461189857888,0.505403446333417
"125","Hamilton West",2017,"New Zealand First Party",0.1082,0.0978913244834055,0.0445944010755395,0.178874130215364
