"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"216","AL-BUSTANJI, Ala'","Labour Party",2017,"Taupo",0.208158675,0.215427441888321,0.158109558768406,0.262875267195769,0
"217","UPSTON, Louise","National Party",2017,"Taupo",0.631121562,0.61830349599183,0.494141102173381,0.690003711649483,0.9554
"218","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Taupo",0.049054676,0.13749921101961,0.0201885075666181,0.495067612245013,0.0446
"219","PEDERSEN, Stuart","ACT",2017,"Tauranga",0.004199529,0.000389385058443756,7.85059855236474e-05,0.00288065495596218,0
"220","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Tauranga",0.059817679,0.0647676321033951,0.0504655303678816,0.0788139496140218,0
"221","TINETTI, Jan","Labour Party",2017,"Tauranga",0.161220936,0.172973176292773,0.126956883314162,0.226653586522041,0
"222","BRIDGES, Simon","National Party",2017,"Tauranga",0.568780088,0.587620292151804,0.465159596074222,0.662857175343212,0.7986
"223","MITCHELL, Clayton","New Zealand First Party",2017,"Tauranga",0.160708799,0.285862793305763,0.0470910541149202,0.831852032725398,0.2014
"224","GHAHRAMAN, Golriz","Green Party",2017,"Te Atatu",0.050264276,0.0640240641828698,0.0498395146335098,0.0758611006821905,0
"225","TWYFORD, Phil","Labour Party",2017,"Te Atatu",0.487408022,0.40208597253251,0.307264051582181,0.454506613077566,0.6852
"226","NGARO, Alfred","National Party",2017,"Te Atatu",0.399937817,0.383880533282693,0.262032183597239,0.448000797143978,0.3148
"227","PERLEY, Chris","Green Party",2017,"Tukituki",0.061132693,0.0704730778108213,0.0548425893902001,0.083639176747909,0
"228","LORCK, Anna","Labour Party",2017,"Tukituki",0.341545696,0.285816451179529,0.210991819181194,0.343401990657528,0
"229","YULE, Lawrence","National Party",2017,"Tukituki",0.525557146,0.483955265231408,0.373248114968989,0.549867707429645,1
"230","KRONFELD, Tim","ACT",2017,"Upper Harbour",0.01690896,0.00186394184898539,0.000222079946077989,0.0095310619911778,0
"231","GOODHUE, James","Green Party",2017,"Upper Harbour",0.080833076,0.072081444184133,0.055564471582035,0.0860840064289876,0
"232","AN, Jin","Labour Party",2017,"Upper Harbour",0.266213012,0.268096827846046,0.237097605117082,0.312059499802018,0
"233","BENNETT, Paula","National Party",2017,"Upper Harbour",0.565316012,0.578788083808907,0.453581449909609,0.646049354698197,1
"234","STEVENSON, Philippa","Green Party",2017,"Waikato",NA,0.0433515692341386,0.0261506221512252,0.0674291112828609,0
"235","LOADER, Brooke","Labour Party",2017,"Waikato",0.193252167,0.187147640754306,0.137850118380282,0.240384934822784,0
"236","VAN DE MOLEN, Tim","National Party",2017,"Waikato",0.65662402,0.56903452491392,0.460798189214954,0.633363219543094,0.8856
"237","HUSBAND, Stu","New Zealand First Party",2017,"Waikato",0.095439538,0.188579353680029,0.0274524114803815,0.623372110675693,0.1144
"238","HAWKINS, Stuart","ACT",2017,"Waimakariri",NA,0.000988222694740733,0.000529662297746113,0.00778212508479524,0
"239","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Waimakariri",0.042362525,0.0622932913432337,0.0487768600766907,0.072679933269,0
"240","ROSEWARNE, Dan","Labour Party",2017,"Waimakariri",0.415478615,0.280552732959503,0.206197842488956,0.337755396121639,0
"241","DOOCEY, Matt","National Party",2017,"Waimakariri",0.48604888,0.496425036210047,0.396848795448874,0.552124481405758,0.8884
"242","PROSSER, Richard Ivor","New Zealand First Party",2017,"Waimakariri",0.074210742,0.137984158746933,0.0184675822333915,0.555965418169861,0.1116
"243","GREENSLADE, Roger","ACT",2017,"Wairarapa",0.002437043,0.000297203476150829,6.20089167194822e-05,0.00227994351264764,0
"244","HART, John","Green Party",2017,"Wairarapa",0.042343623,0.0610404222460189,0.0475997027422051,0.0721052704946064,0
"245","McANULTY, Kieran","Labour Party",2017,"Wairarapa",0.255787977,0.244118455082321,0.180281837662278,0.294284529064101,0
"246","SCOTT, Alastair","National Party",2017,"Wairarapa",0.43897238,0.454818397378525,0.352471003905124,0.512915570974095,0.8978
"247","MARK, Ron","New Zealand First Party",2017,"Wairarapa",0.036144578,0.135047353843982,0.0209328034059142,0.464053800793789,0.1022
"248","WALL, Patrick","Green Party",2017,"Waitaki",0.125204082,0.101725954329782,0.0801981014442335,0.116441595023347,0
"249","ALLAN, Zelie","Labour Party",2017,"Waitaki",0.202142857,0.209967885235725,0.153999737510576,0.254418707116082,0
"250","DEAN, Jacqui","National Party",2017,"Waitaki",0.629795918,0.618110938532365,0.494180556910323,0.684532735013761,1
"251","FAMILTON, Alexander","New Zealand First Party",2017,"Waitaki",NA,0.0603750408553766,0.0121239105751582,0.189241817147717,0
"252","WARREN, Michael","ACT",2017,"Wellington Central",NA,0.00230238431199569,0.000625332194918099,0.0118308716503934,0
"253","SHAW, James","Green Party",2017,"Wellington Central",0.133299075,0.156148123885909,0.133583176574038,0.180065374767767,0
"254","ROBERTSON, Grant","Labour Party",2017,"Wellington Central",0.52024666,0.386719864378074,0.284648015061398,0.444470044561403,0.7548
"255","WILLIS, Nicola","National Party",2017,"Wellington Central",0.303083248,0.329111772667946,0.210663615394867,0.381343543332324,0.0786
"256","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Wellington Central",0.084555827,0.0905427025147362,0.0069098750502645,0.600356778111523,0.1664
"257","NADAKUITAVUKI, Bale","United Future",2017,"Wellington Central",NA,0.000883953311422243,0.00037518524741311,0.00892434401863443,2e-04
"258","FULTON, Kate","Green Party",2017,"West Coast-Tasman",0.067392854,0.0862165538147683,0.067551500103434,0.0993126266029479,0
"259","O'CONNOR, Damien Peter","Labour Party",2017,"West Coast-Tasman",0.472869795,0.370941826413144,0.272413595281407,0.441752360121304,0.4108
"260","PUGH, Maureen","National Party",2017,"West Coast-Tasman",0.357324646,0.386149209081491,0.278389997028091,0.44571071899971,0.5892
"261","ANDERSON, Colin","ACT",2017,"Whanganui",0.007237513,0.000569321769750127,0.000108016836834104,0.00415373858676375,0
"262","LEWIS, Steph","Labour Party",2017,"Whanganui",0.407237513,0.32156425637385,0.237596382842602,0.380494058808351,6e-04
"263","HIPANGO, Harete","National Party",2017,"Whanganui",0.536901121,0.462898271947775,0.343439306378485,0.532795968123563,0.9994
"264","HOLWELL, Ash","Green Party",2017,"Whangarei",0.087409374,0.0849231070932239,0.0664945052306294,0.0998850824154763,0
"265","SAVAGE, Tony","Labour Party",2017,"Whangarei",0.191871745,0.2046462007195,0.150551626013329,0.257839470914736,0
"266","RETI, Shane","National Party",2017,"Whangarei",0.555805167,0.485348471507437,0.369669456427137,0.556267438450463,0.816
"267","JONES, Shane","New Zealand First Party",2017,"Whangarei",0.081384663,0.213760445950575,0.0330550818908219,0.668501540659178,0.184
"268","WESLEY, Richard","Green Party",2017,"Wigram",0.078348168,0.0907125878233177,0.0715530732598779,0.104423443967003,0
"269","WOODS, Megan","Labour Party",2017,"Wigram",0.489443179,0.413501388805134,0.304652843288002,0.476687781219701,0.74
"270","HIATT, David","National Party",2017,"Wigram",0.377147588,0.384899413864046,0.270615080734144,0.44525391160168,0.26
"271","MAHUTA, Nanaia","Labour Party",2017,"Hauraki-Waikato",0.615598886,0.557634970426335,0.493451541344022,0.617933350508817,0.9336
"272","PAPA, Rahui","Maori Party",2017,"Hauraki-Waikato",0.227019499,0.442365029573665,0.3819714114772,0.506543599976382,0.0664
"273","KEREKERE, Elizabeth","Green Party",2017,"Ikaroa Rawhiti",0.100283524,0.279051594906415,0.22935242141376,0.332743104725229,0.0164
"274","WHAITIRI, Meka","Labour Party",2017,"Ikaroa Rawhiti",0.462669327,0.398736298196293,0.344505518613762,0.454586994622183,0.9134
"275","FOX, Marama","Maori Party",2017,"Ikaroa Rawhiti",0.182505513,0.320559902183365,0.273006766408636,0.370961987654462,0.0702
"276","DAVIDSON, Marama","Green Party",2017,"Tamaki Makaurau",0.159322034,0.293411922413478,0.250549781074643,0.340046424659842,0.0414
"277","HENARE, Peeni","Labour Party",2017,"Tamaki Makaurau",0.382733051,0.360750822562873,0.314693894891944,0.410713546340592,0.6164
"278","TAURIAMA, Shane","Maori Party",2017,"Tamaki Makaurau",0.308474576,0.34363781349846,0.300138799875751,0.389026717975485,0.3422
"279","McDONALD, Jack Tautokai","Green Party",2017,"Te Tai Hauauru",0.153496245,0.289265254883132,0.243817800509718,0.336811370869125,0.0338
"280","RURAWHE, Adrian","Labour Party",2017,"Te Tai Hauauru",0.413413731,0.363442877569073,0.316295020749091,0.413770410805167,0.631
"281","McKENZIE, Chris","Maori Party",2017,"Te Tai Hauauru",0.333968052,0.345434719274733,0.299938436041233,0.393538639883959,0.3352
"282","RUDOLF, Godfrey","Green Party",2017,"Te Tai Tokerau",NA,0.306414745970467,0.269463862301509,0.346347671998759,0.0646
"283","DAVIS, Kelvin","Labour Party",2017,"Te Tai Tokerau",0.447304568,0.349173637777282,0.302870075540698,0.397340266314839,0.5254
"284","HARAWIRA, Hone","Mana",2017,"Te Tai Tokerau",0.413018251,0.342418937612847,0.297985526623111,0.390515551851341,0.41
"285","TURIE, Metiria","Green Party",2017,"Te Tai Tonga",0.161293721,0.29647908998488,0.252542644108987,0.344321574904257,0.0422
"286","TIRIKATENE, Rino","Labour Party",2017,"Te Tai Tonga",0.42920354,0.37469736203657,0.325038097365155,0.424860719582378,0.7984
"287","REEDY-TAARE, Mei","Maori Party",2017,"Te Tai Tonga",0.248525074,0.327407903017798,0.283083050622274,0.374507192312759,0.1594
"288","COFFEY, Tamati","Labour Party",2017,"Waiariki",0.273452256,0.47001216148959,0.410227618509166,0.530639100500504,0.1976
"289","FLAVELL, Te Ururoa James","Maori Party",2017,"Waiariki",0.455613851,0.52998783851041,0.469326929454049,0.589461398876756,0.8024
