"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"218","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Taupo",0.049054676,0.047739177463144,0.0131601677443367,0.134016567186024,0
"219","PEDERSEN, Stuart","ACT",2017,"Tauranga",0.004199529,0.00038590512696503,8.22514000572854e-05,0.00203442436903462,0
"220","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Tauranga",0.059817679,0.0710177758869507,0.061883598032046,0.0829019527206527,0
"221","TINETTI, Jan","Labour Party",2017,"Tauranga",0.161220936,0.182926105301148,0.162481319742149,0.220242540699832,0
"222","BRIDGES, Simon","National Party",2017,"Tauranga",0.568780088,0.642972736790157,0.597255404087898,0.689329492282672,0.9988
"223","MITCHELL, Clayton","New Zealand First Party",2017,"Tauranga",0.160708799,0.110488093660033,0.0299992711972196,0.280594474851365,0.0012
"224","GHAHRAMAN, Golriz","Green Party",2017,"Te Atatu",0.050264276,0.069556887867067,0.0615529876945315,0.0785761058491019,0
"225","TWYFORD, Phil","Labour Party",2017,"Te Atatu",0.487408022,0.417115540495783,0.380596958230655,0.446080615776897,0.3432
"226","NGARO, Alfred","National Party",2017,"Te Atatu",0.399937817,0.430885728951902,0.392604507375734,0.465577695785074,0.6568
"227","PERLEY, Chris","Green Party",2017,"Tukituki",0.061132693,0.076417962452647,0.0677804617752394,0.0863790958840181,0
"228","LORCK, Anna","Labour Party",2017,"Tukituki",0.341545696,0.298699646190451,0.268632765563465,0.332590066044752,0
"229","YULE, Lawrence","National Party",2017,"Tukituki",0.525557146,0.531315903473653,0.491821766204603,0.566373085835987,1
"230","KRONFELD, Tim","ACT",2017,"Upper Harbour",0.01690896,0.00200484197312711,0.000291400670428414,0.00766464567351012,0
"231","GOODHUE, James","Green Party",2017,"Upper Harbour",0.080833076,0.0782905300857161,0.0686157751959258,0.0891019049509414,0
"232","AN, Jin","Labour Party",2017,"Upper Harbour",0.266213012,0.275492259946757,0.260289963217199,0.303230115720617,0
"233","BENNETT, Paula","National Party",2017,"Upper Harbour",0.565316012,0.630064422990044,0.587948875896727,0.662967769706354,1
"234","STEVENSON, Philippa","Green Party",2017,"Waikato",NA,0.0531863532347174,0.0408589103488832,0.0748301215966116,0
"235","LOADER, Brooke","Labour Party",2017,"Waikato",0.193252167,0.197511002899678,0.175365981844516,0.232230103532522,0
"236","VAN DE MOLEN, Tim","National Party",2017,"Waikato",0.65662402,0.616749631180847,0.577000248130664,0.653655350858418,1
"237","HUSBAND, Stu","New Zealand First Party",2017,"Waikato",0.095439538,0.0643828414423234,0.0172430174809179,0.183434695144256,0
"238","HAWKINS, Stuart","ACT",2017,"Waimakariri",NA,0.000989113842182657,0.000533818251361569,0.00375737657485849,0
"239","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Waimakariri",0.042362525,0.0671853942793651,0.0599286394969481,0.074825198968014,0
"240","ROSEWARNE, Dan","Labour Party",2017,"Waimakariri",0.415478615,0.293326763223239,0.264160418304553,0.326691267247563,0
"241","DOOCEY, Matt","National Party",2017,"Waimakariri",0.48604888,0.536923548188849,0.503595831511474,0.565347021595587,1
"242","PROSSER, Richard Ivor","New Zealand First Party",2017,"Waimakariri",0.074210742,0.0443648344919149,0.0118104326288256,0.132808336501352,0
"243","GREENSLADE, Roger","ACT",2017,"Wairarapa",0.002437043,0.000293865997911363,6.48282373413417e-05,0.00157148227159848,0
"244","HART, John","Green Party",2017,"Wairarapa",0.042343623,0.0659806300450188,0.0584809473552556,0.0744233936561386,0
"245","McANULTY, Kieran","Labour Party",2017,"Wairarapa",0.255787977,0.255349594400846,0.229404479113187,0.286327667161601,0
"246","SCOTT, Alastair","National Party",2017,"Wairarapa",0.43897238,0.497642940712445,0.462975565002547,0.530564216688459,1
"247","MARK, Ron","New Zealand First Party",2017,"Wairarapa",0.036144578,0.0493792351088879,0.0139047481812775,0.131237250612869,0
"248","WALL, Patrick","Green Party",2017,"Waitaki",0.125204082,0.108825394715239,0.0981467736522345,0.119364044670116,0
"249","ALLAN, Zelie","Labour Party",2017,"Waitaki",0.202142857,0.219492376047792,0.197203986168319,0.244763132025106,0
"250","DEAN, Jacqui","National Party",2017,"Waitaki",0.629795918,0.668018757175709,0.627600295173599,0.700387657138605,1
"251","FAMILTON, Alexander","New Zealand First Party",2017,"Waitaki",NA,0.0236962867759861,0.00879235925326433,0.05992785240412,0
"252","WARREN, Michael","ACT",2017,"Wellington Central",NA,0.00239651327679264,0.00066756914530089,0.00853122798792924,0
"253","SHAW, James","Green Party",2017,"Wellington Central",0.133299075,0.163507428161331,0.144060668445683,0.185328270458961,0
"254","ROBERTSON, Grant","Labour Party",2017,"Wellington Central",0.52024666,0.401319303017387,0.362717061746021,0.42904343437467,0.8706
"255","WILLIS, Nicola","National Party",2017,"Wellington Central",0.303083248,0.367250005059714,0.337385970684544,0.390161967641128,0.1292
"256","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Wellington Central",0.084555827,0.0168196218253546,0.00444420863429438,0.0834797099254559,2e-04
"257","NADAKUITAVUKI, Bale","United Future",2017,"Wellington Central",NA,0.00155416770275395,0.000411415273446217,0.00760840133068191,0
"258","FULTON, Kate","Green Party",2017,"West Coast-Tasman",0.067392854,0.0924597972214612,0.0833673726059882,0.102365645736111,0
"259","O'CONNOR, Damien Peter","Labour Party",2017,"West Coast-Tasman",0.472869795,0.387309336121061,0.347605431596677,0.427439558225044,0.1352
"260","PUGH, Maureen","National Party",2017,"West Coast-Tasman",0.357324646,0.42966788236868,0.39393375707648,0.460666208664985,0.8648
"261","ANDERSON, Colin","ACT",2017,"Whanganui",0.007237513,0.000582879611658836,0.00011294701736097,0.00296305839717385,0
"262","LEWIS, Steph","Labour Party",2017,"Whanganui",0.407237513,0.335981428516997,0.302672103076349,0.372363287642087,0
"263","HIPANGO, Harete","National Party",2017,"Whanganui",0.536901121,0.513650367067699,0.4715820839218,0.554445937663793,1
"264","HOLWELL, Ash","Green Party",2017,"Whangarei",0.087409374,0.0918864225166881,0.0819229571498044,0.10425576775214,0
"265","SAVAGE, Tony","Labour Party",2017,"Whangarei",0.191871745,0.215250539699685,0.192012486426911,0.250840983774328,0
"266","RETI, Shane","National Party",2017,"Whangarei",0.555805167,0.53592729786253,0.492884606759731,0.577277726996073,0.9992
"267","JONES, Shane","New Zealand First Party",2017,"Whangarei",0.081384663,0.0788478711779818,0.0212730761665784,0.208195321607314,8e-04
"268","WESLEY, Richard","Green Party",2017,"Wigram",0.078348168,0.0971177646984443,0.0877060891492645,0.107315635668654,0
"269","WOODS, Megan","Labour Party",2017,"Wigram",0.489443179,0.430470747599767,0.388492532888959,0.464610379587444,0.5242
"270","HIATT, David","National Party",2017,"Wigram",0.377147588,0.428777934200821,0.39279643092062,0.4608707019136,0.4758
"271","MAHUTA, Nanaia","Labour Party",2017,"Hauraki-Waikato",0.615598886,0.558466703305466,0.491646861808792,0.619287291049066,0.929
"272","PAPA, Rahui","Maori Party",2017,"Hauraki-Waikato",0.227019499,0.441533296694534,0.380652017416491,0.508334519870726,0.071
"273","KEREKERE, Elizabeth","Green Party",2017,"Ikaroa Rawhiti",0.100283524,0.279869703771463,0.231092418129236,0.335088860302087,0.0168
"274","WHAITIRI, Meka","Labour Party",2017,"Ikaroa Rawhiti",0.462669327,0.397571639898428,0.343365746273024,0.453165520648786,0.9078
"275","FOX, Marama","Maori Party",2017,"Ikaroa Rawhiti",0.182505513,0.320426436302236,0.274032379217833,0.371026300398302,0.0754
"276","DAVIDSON, Marama","Green Party",2017,"Tamaki Makaurau",0.159322034,0.294184569235426,0.251611551469205,0.340951428795799,0.0408
"277","HENARE, Peeni","Labour Party",2017,"Tamaki Makaurau",0.382733051,0.36126191071429,0.314623292204521,0.40905087784879,0.6282
"278","TAURIAMA, Shane","Maori Party",2017,"Tamaki Makaurau",0.308474576,0.343163805568095,0.299237952659014,0.390828059121239,0.331
"279","McDONALD, Jack Tautokai","Green Party",2017,"Te Tai Hauauru",0.153496245,0.287327053775353,0.244835439393153,0.336270036686518,0.0304
"280","RURAWHE, Adrian","Labour Party",2017,"Te Tai Hauauru",0.413413731,0.364554687575335,0.317710477380358,0.415058771962114,0.635
"281","McKENZIE, Chris","Maori Party",2017,"Te Tai Hauauru",0.333968052,0.345484163549296,0.299794844879263,0.394199441028601,0.3346
"282","RUDOLF, Godfrey","Green Party",2017,"Te Tai Tokerau",NA,0.306836517288489,0.269338246350589,0.346403146517549,0.0644
"283","DAVIS, Kelvin","Labour Party",2017,"Te Tai Tokerau",0.447304568,0.348781390277007,0.302702277739258,0.397650949294915,0.507
"284","HARAWIRA, Hone","Mana",2017,"Te Tai Tokerau",0.413018251,0.343617681662669,0.298122651198348,0.392005892604635,0.4286
"285","TURIE, Metiria","Green Party",2017,"Te Tai Tonga",0.161293721,0.296152627460572,0.25414289998974,0.344555239335528,0.044
"286","TIRIKATENE, Rino","Labour Party",2017,"Te Tai Tonga",0.42920354,0.374010594648897,0.324540632302466,0.423431646467728,0.79
"287","REEDY-TAARE, Mei","Maori Party",2017,"Te Tai Tonga",0.248525074,0.328317617276205,0.283444692150028,0.375159264163665,0.166
"288","COFFEY, Tamati","Labour Party",2017,"Waiariki",0.273452256,0.468990304314352,0.409692097647252,0.532023062339153,0.2006
"289","FLAVELL, Te Ururoa James","Maori Party",2017,"Waiariki",0.455613851,0.531009695685648,0.467971866505295,0.590065191470614,0.7994
