Electoral District,Maori,Year,Party,Percent,Ratio
Rongotai,FALSE,2014,CONSERVATIVE,1.62,0.385714285714286
Rotorua,FALSE,2014,CONSERVATIVE,4.01,0.954761904761905
Selwyn,FALSE,2014,CONSERVATIVE,3.49,0.830952380952381
Tamaki,FALSE,2014,CONSERVATIVE,3.06,0.728571428571429
Taranaki-King Country,FALSE,2014,CONSERVATIVE,5.68,1.35238095238095
Taupo,FALSE,2014,CONSERVATIVE,4.77,1.13571428571429
Tauranga,FALSE,2014,CONSERVATIVE,5.78,1.37619047619048
Te Atatu,FALSE,2014,CONSERVATIVE,3.75,0.892857142857143
Tukituki,FALSE,2014,CONSERVATIVE,6.56,1.56190476190476
Upper Harbour,FALSE,2014,CONSERVATIVE,4.85,1.1547619047619
Waikato,FALSE,2014,CONSERVATIVE,5.72,1.36190476190476
Waimakariri,FALSE,2014,CONSERVATIVE,4.33,1.03095238095238
Wairarapa,FALSE,2014,CONSERVATIVE,4.34,1.03333333333333
Waitaki,FALSE,2014,CONSERVATIVE,4.39,1.0452380952381
Wellington Central,FALSE,2014,CONSERVATIVE,1.51,0.35952380952381
West Coast-Tasman,FALSE,2014,CONSERVATIVE,5.12,1.21904761904762
Whanganui,FALSE,2014,CONSERVATIVE,5.02,1.19523809523809
Whangarei,FALSE,2014,CONSERVATIVE,5.23,1.2452380952381
Wigram,FALSE,2014,CONSERVATIVE,3.61,0.859523809523809
