Electoral District,Maori,Year,Party,Percent,Ratio
Mangere,FALSE,2011,LABOUR PARTY,71.82,2.69392348087022
Manukau East,FALSE,2011,LABOUR PARTY,66.68,2.50112528132033
Manurewa,FALSE,2011,LABOUR PARTY,57.43,2.15416354088522
Maungakiekie,FALSE,2011,LABOUR PARTY,36.85,1.38222055513878
Mt Albert,FALSE,2011,LABOUR PARTY,37.09,1.39122280570143
Mt Roskill,FALSE,2011,LABOUR PARTY,43.61,1.6357839459865
Napier,FALSE,2011,LABOUR PARTY,29.26,1.09752438109527
Nelson,FALSE,2011,LABOUR PARTY,27.33,1.02513128282071
New Lynn,FALSE,2011,LABOUR PARTY,37,1.38784696174044
New Plymouth,FALSE,2011,LABOUR PARTY,25.82,0.968492123030758
