"","Candidate","Party","Year","Electorate","2014 Vote","median","lowr","upr","% Win"
"218","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Taupo",0.049054676,0.0746391102468812,0.0310809865279144,0.150566068928062,0
"219","PEDERSEN, Stuart","ACT",2017,"Tauranga",0.004199529,0.000457270679557252,9.54081450760358e-05,0.00191316261585163,0
"220","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Tauranga",0.059817679,0.0704160829942345,0.0627794134317076,0.0791064244743563,0
"221","TINETTI, Jan","Labour Party",2017,"Tauranga",0.161220936,0.216853635326619,0.187296055297787,0.24516703917481,0
"222","BRIDGES, Simon","National Party",2017,"Tauranga",0.568780088,0.597114621936964,0.560817863996133,0.630807896031365,0.9982
"223","MITCHELL, Clayton","New Zealand First Party",2017,"Tauranga",0.160708799,0.172730332699152,0.0725048365520767,0.310276147394276,0.0018
"224","GHAHRAMAN, Golriz","Green Party",2017,"Te Atatu",0.050264276,0.0688727207938906,0.062291197642382,0.0764403116981862,0
"225","TWYFORD, Phil","Labour Party",2017,"Te Atatu",0.487408022,0.447846263380215,0.421003034771668,0.474032737116423,0.9768
"226","NGARO, Alfred","National Party",2017,"Te Atatu",0.399937817,0.392534134127238,0.358646818104714,0.421793233790068,0.0232
"227","PERLEY, Chris","Green Party",2017,"Tukituki",0.061132693,0.0759161072630596,0.0686935336965641,0.084201861901847,0
"228","LORCK, Anna","Labour Party",2017,"Tukituki",0.341545696,0.336327058268008,0.304673921978071,0.363950316091918,0
"229","YULE, Lawrence","National Party",2017,"Tukituki",0.525557146,0.492704961294279,0.459665226368055,0.522559490997966,1
"230","KRONFELD, Tim","ACT",2017,"Upper Harbour",0.01690896,0.00251741479504616,0.000505968253484598,0.00769992832024722,0
"231","GOODHUE, James","Green Party",2017,"Upper Harbour",0.080833076,0.0778885687036824,0.0694787138592356,0.0873105588718382,0
"232","AN, Jin","Labour Party",2017,"Upper Harbour",0.266213012,0.306758586500437,0.279884668987264,0.330537913265086,0
"233","BENNETT, Paula","National Party",2017,"Upper Harbour",0.565316012,0.588198457808372,0.551335623636475,0.620598179631582,1
"234","STEVENSON, Philippa","Green Party",2017,"Waikato",NA,0.0519151090475403,0.0424405933896699,0.0686787028487752,0
"235","LOADER, Brooke","Labour Party",2017,"Waikato",0.193252167,0.232512225222239,0.202470567656085,0.259289251176745,0
"236","VAN DE MOLEN, Tim","National Party",2017,"Waikato",0.65662402,0.577635202145552,0.545533204609904,0.608061235420529,1
"237","HUSBAND, Stu","New Zealand First Party",2017,"Waikato",0.095439538,0.100879414741293,0.0423073072234394,0.206578563547768,0
"238","HAWKINS, Stuart","ACT",2017,"Waimakariri",NA,0.00111796829820743,0.0005556019605237,0.00319442147589864,0
"239","GENERIC GREEN PARTY CANDIDATE","Green Party",2017,"Waimakariri",0.042362525,0.0668318839217973,0.0606742945794708,0.0734375646270566,0
"240","ROSEWARNE, Dan","Labour Party",2017,"Waimakariri",0.415478615,0.329441742774071,0.29867020308179,0.359836105416777,0
"241","DOOCEY, Matt","National Party",2017,"Waimakariri",0.48604888,0.504603403844389,0.474395960629036,0.530516068474778,1
"242","PROSSER, Richard Ivor","New Zealand First Party",2017,"Waimakariri",0.074210742,0.0690558773399561,0.0291971323335602,0.150935667305063,0
"243","GREENSLADE, Roger","ACT",2017,"Wairarapa",0.002437043,0.000350202935185973,7.79133906735028e-05,0.00139961622238102,0
"244","HART, John","Green Party",2017,"Wairarapa",0.042343623,0.0655791453384554,0.0592099937153145,0.0724810051848293,0
"245","McANULTY, Kieran","Labour Party",2017,"Wairarapa",0.255787977,0.285592845114292,0.258815323796999,0.311977685599843,0
"246","SCOTT, Alastair","National Party",2017,"Wairarapa",0.43897238,0.462937720374103,0.432743002217087,0.489391236332736,1
"247","MARK, Ron","New Zealand First Party",2017,"Wairarapa",0.036144578,0.0775698493898906,0.0322058704839768,0.143977201188279,0
"248","WALL, Patrick","Green Party",2017,"Waitaki",0.125204082,0.108748240709158,0.0995819422725196,0.117968989931421,0
"249","ALLAN, Zelie","Labour Party",2017,"Waitaki",0.202142857,0.2474114320512,0.223199583127758,0.27067406831235,0
"250","DEAN, Jacqui","National Party",2017,"Waitaki",0.629795918,0.62781214400845,0.591409212908442,0.660126351752096,1
"251","FAMILTON, Alexander","New Zealand First Party",2017,"Waitaki",NA,0.0335306747950425,0.0168268484377976,0.0700046734329043,0
"252","WARREN, Michael","ACT",2017,"Wellington Central",NA,0.00300311018971712,0.000873335286319377,0.00792864016254377,0
"253","SHAW, James","Green Party",2017,"Wellington Central",0.133299075,0.163615892244205,0.145011339020641,0.185117255914631,0
"254","ROBERTSON, Grant","Labour Party",2017,"Wellington Central",0.52024666,0.434173107899601,0.405638134516853,0.465869782824774,0.9996
"255","WILLIS, Nicola","National Party",2017,"Wellington Central",0.303083248,0.337387493385844,0.304887177496223,0.362462855063533,0
"256","GENERIC NZ FIRST CANDIDATE","New Zealand First Party",2017,"Wellington Central",0.084555827,0.0264924234102381,0.0107487247475499,0.0956440542990632,4e-04
"257","NADAKUITAVUKI, Bale","United Future",2017,"Wellington Central",NA,0.00518898219168692,0.00152724462845719,0.0190246131565937,0
"258","FULTON, Kate","Green Party",2017,"West Coast-Tasman",0.067392854,0.0921319612501733,0.0843022917630945,0.100683547030438,0
"259","O'CONNOR, Damien Peter","Labour Party",2017,"West Coast-Tasman",0.472869795,0.43030692619888,0.393577445381529,0.465138294788263,0.8864
"260","PUGH, Maureen","National Party",2017,"West Coast-Tasman",0.357324646,0.394355386658732,0.363583278887151,0.42083867410315,0.1136
"261","ANDERSON, Colin","ACT",2017,"Whanganui",0.007237513,0.00069671572209864,0.000142272855993603,0.00271226514761879,0
"262","LEWIS, Steph","Labour Party",2017,"Whanganui",0.407237513,0.371518395613242,0.340785189130639,0.401300978880036,6e-04
"263","HIPANGO, Harete","National Party",2017,"Whanganui",0.536901121,0.472107670810657,0.43719801871344,0.503136896591856,0.9994
"264","HOLWELL, Ash","Green Party",2017,"Whangarei",0.087409374,0.0913862176663537,0.0831683828676656,0.100992339991639,0
"265","SAVAGE, Tony","Labour Party",2017,"Whangarei",0.191871745,0.248731174708407,0.219182381712331,0.275897131606172,0
"266","RETI, Shane","National Party",2017,"Whangarei",0.555805167,0.493870578364418,0.459914261053062,0.525410962756445,0.9992
"267","JONES, Shane","New Zealand First Party",2017,"Whangarei",0.081384663,0.122648710332126,0.051953122596907,0.22885191265662,8e-04
"268","WESLEY, Richard","Green Party",2017,"Wigram",0.078348168,0.0966858255263892,0.0887382196478476,0.105416171094958,0
"269","WOODS, Megan","Labour Party",2017,"Wigram",0.489443179,0.467071700509081,0.435103219947337,0.498328870722647,0.9946
"270","HIATT, David","National Party",2017,"Wigram",0.377147588,0.393256948902861,0.361256414678018,0.420429346424148,0.0054
"271","MAHUTA, Nanaia","Labour Party",2017,"Hauraki-Waikato",0.615598886,0.557609242004313,0.492517455948481,0.621223149593194,0.9294
"272","PAPA, Rahui","Maori Party",2017,"Hauraki-Waikato",0.227019499,0.442390757995687,0.378758390645107,0.507417781316828,0.0706
"273","KEREKERE, Elizabeth","Green Party",2017,"Ikaroa Rawhiti",0.100283524,0.278637047909796,0.230773818801948,0.332616490575919,0.0162
"274","WHAITIRI, Meka","Labour Party",2017,"Ikaroa Rawhiti",0.462669327,0.398541321052611,0.344099120613699,0.453743335750067,0.908
"275","FOX, Marama","Maori Party",2017,"Ikaroa Rawhiti",0.182505513,0.321092734402179,0.272811965540277,0.372204042854459,0.0758
"276","DAVIDSON, Marama","Green Party",2017,"Tamaki Makaurau",0.159322034,0.293985105105499,0.249093894915221,0.34162474137251,0.0436
"277","HENARE, Peeni","Labour Party",2017,"Tamaki Makaurau",0.382733051,0.360753806888891,0.313157796579793,0.410008666179215,0.6214
"278","TAURIAMA, Shane","Maori Party",2017,"Tamaki Makaurau",0.308474576,0.343200496341292,0.298262987871142,0.392209567860298,0.335
"279","McDONALD, Jack Tautokai","Green Party",2017,"Te Tai Hauauru",0.153496245,0.288222539275626,0.245178457103063,0.335895051215127,0.03
"280","RURAWHE, Adrian","Labour Party",2017,"Te Tai Hauauru",0.413413731,0.364788366276351,0.315904814167635,0.414575617908438,0.6346
"281","McKENZIE, Chris","Maori Party",2017,"Te Tai Hauauru",0.333968052,0.345200746574632,0.300064854797448,0.394026342417544,0.3354
"282","RUDOLF, Godfrey","Green Party",2017,"Te Tai Tokerau",NA,0.306555453826477,0.269407781842167,0.345063391958968,0.0594
"283","DAVIS, Kelvin","Labour Party",2017,"Te Tai Tokerau",0.447304568,0.349373816344328,0.30346328708124,0.397553245003014,0.5196
"284","HARAWIRA, Hone","Mana",2017,"Te Tai Tokerau",0.413018251,0.342311728607576,0.298449550144959,0.390141117115144,0.421
"285","TURIE, Metiria","Green Party",2017,"Te Tai Tonga",0.161293721,0.296750450113231,0.253101679382311,0.343848166422322,0.0428
"286","TIRIKATENE, Rino","Labour Party",2017,"Te Tai Tonga",0.42920354,0.372743201813446,0.323946796688597,0.423862897215558,0.7932
"287","REEDY-TAARE, Mei","Maori Party",2017,"Te Tai Tonga",0.248525074,0.329026967684206,0.283794928178836,0.375121261391434,0.164
"288","COFFEY, Tamati","Labour Party",2017,"Waiariki",0.273452256,0.468550304738044,0.411567506461751,0.531055632976266,0.1934
"289","FLAVELL, Te Ururoa James","Maori Party",2017,"Waiariki",0.455613851,0.531449695261956,0.468873141405599,0.588404117585574,0.8066
