"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"45","Te Tai Tokerau","United Future",8e-04,0.00364057476150077,0.00299033208320023,0.000274842321207392,0.0110295191677945
"46","Te Tai Tonga","ACT",0.0017,0.00398712351757933,0.00400190553152263,0.000371565749263554,0.0212556901227563
"47","Te Tai Tonga","Conservative Party",0.0074,0.00214371196071029,0.0104290754548878,0.000628021602596096,0.0512268892352335
"48","Te Tai Tonga","Green Party",0.1651,0.146279784229729,0.172907568964657,0.106458079326211,0.244611715959577
"49","Te Tai Tonga","Labour Party",0.3692,0.325000246035581,0.392844388535661,0.305320920592124,0.489304049192499
"50","Te Tai Tonga","Mana",0.0496,0.0471998352693853,0.0361996652679486,0.00240095269068563,0.0770261682127542
"51","Te Tai Tonga","Maori Party",0.1125,0.11872806440409,0.0851802151079153,0.0270671798641409,0.144296678173328
"52","Te Tai Tonga","National Party",0.1445,0.135040109432257,0.14646685378378,0.0840774241719857,0.213395654921529
"53","Te Tai Tonga","New Zealand First Party",0.1289,0.218209830037916,0.13594364569204,0.00328279593588501,0.259852920265857
"54","Te Tai Tonga","United Future",9e-04,0.00341129511275139,0.00301403423371621,0.000277314853514247,0.0119842288416579
"55","Waiariki","ACT",8e-04,0.0172184292897501,0.00339768619303557,0.000321999315005109,0.0145780220476189
"56","Waiariki","Conservative Party",0.0035,0.00369168635304415,0.00613495229472018,0.000549397513871302,0.0358507434784162
"57","Waiariki","Green Party",0.0806,0.108759817654528,0.0886318642742496,0.0383014885155081,0.140230870529209
"58","Waiariki","Labour Party",0.3877,0.32277599946822,0.410016686384486,0.323576146461098,0.510330453648368
"59","Waiariki","Mana",0.1139,0.127209658959086,0.100245144412909,0.0427204400878941,0.15828699377632
"60","Waiariki","Maori Party",0.2201,0.161202057310735,0.191592136662985,0.12160034906633,0.264154411353903
"61","Waiariki","National Party",0.0505,0.0511337276479412,0.0532242496584725,0.012843126857448,0.0949277233254498
"62","Waiariki","New Zealand First Party",0.1267,0.203577910138813,0.136403443936813,0.00342595605233607,0.255425896113376
"63","Waiariki","United Future",5e-04,0.00443071317788271,0.00276638052034671,0.000289526055987481,0.00827392863480295
